AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC,LAT_DEGREES,LAT_HEMISPHERE,LAT_MINUTES,LAT_SECONDS,LATITUDE,LON_DEGREES,LON_HEMISPHERE,LON_MINUTES,LON_SECONDS,LONGITUDE,AIRPORT_START_DATE,AIRPORT_THRU_DATE,AIRPORT_IS_CLOSED,AIRPORT_IS_LATEST
1549701,15497,UST,St. Augustine Airport,"St. Augustine, FL",33,United States,US,Florida,FL,12.0,35497,"St. Augustine, FL",33,29.0,N,57.0,31.0,29.95861111,81.0,W,20.0,20.0,-81.33888889,9/1/1983 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1549801,15498,UT1,Heber City Municipal - Russ McDonald Field,"Heber, UT",87,United States,US,Utah,UT,49.0,35498,"Heber, UT",87,40.0,N,28.0,55.0,40.48194444,111.0,W,25.0,44.0,-111.42888889,7/1/2009 12:00:00 AM,8/31/2019 12:00:00 AM,0,0
1550201,15502,UTM,Tunica Municipal,"Tunica, MS",53,United States,US,Mississippi,MS,28.0,35502,"Tunica, MS",53,34.0,N,40.0,51.0,34.68083333,90.0,W,20.0,47.0,-90.34638889,1/1/2006 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1550401,15504,UTO,Indian Mountain AFS,"Utopia, AK",1,United States,US,Alaska,AK,2.0,35504,"Utopia, AK",1,65.0,N,59.0,36.0,65.99333333,153.0,W,42.0,6.0,-153.70166667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1550801,15508,UUK,North Kuparuk,"Kuparuk, AK",1,United States,US,Alaska,AK,2.0,35508,"Kuparuk, AK",1,70.0,N,21.0,44.0,70.36222222,149.0,W,1.0,42.0,-149.02833333,3/1/1982 12:00:00 AM,,0,1
1551101,15511,UVA,Garner Field,"Uvalde, TX",74,United States,US,Texas,TX,48.0,35511,"Uvalde, TX",74,29.0,N,12.0,41.0,29.21138889,99.0,W,44.0,37.0,-99.74361111,12/1/1996 12:00:00 AM,,0,1
1551501,15515,UXA,Lik Camp Airport,"Lik Camp, AK",1,United States,US,Alaska,AK,2.0,35515,"Lik Camp, AK",1,68.0,N,10.0,0.0,68.16666667,163.0,W,12.0,0.0,-163.2,3/1/1993 12:00:00 AM,,0,1
1551701,15517,UXC,Hawley Municipal,"Hawley, MN",63,United States,US,Minnesota,MN,27.0,35517,"Hawley, MN",63,46.0,N,53.0,2.0,46.88388889,96.0,W,21.0,3.0,-96.35083333,3/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1551801,15518,UXD,Chowchilla Airport,"Chowchilla, CA",91,United States,US,California,CA,6.0,35518,"Chowchilla, CA",91,37.0,N,6.0,45.0,37.1125,120.0,W,14.0,49.0,-120.24694444,3/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1551901,15519,UXE,Faulkton Municipal,"Faulkton, SD",67,United States,US,South Dakota,SD,46.0,35519,"Faulkton, SD",67,45.0,N,1.0,55.0,45.03194444,99.0,W,6.0,56.0,-99.11555556,3/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1552001,15520,UXF,Stanford Field,"St. Anthony, ID",83,United States,US,Idaho,ID,16.0,35520,"St. Anthony, ID",83,43.0,N,56.0,45.0,43.94583333,111.0,W,41.0,3.0,-111.68416667,3/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1552101,15521,UXG,Dutch John Airport,"Dutch John, UT",87,United States,US,Utah,UT,49.0,35521,"Dutch John, UT",87,40.0,N,55.0,4.0,40.91777778,109.0,W,23.0,27.0,-109.39083333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1552301,15523,UXI,Calder Bay Airport,"Calder Bay, AK",1,United States,US,Alaska,AK,2.0,35523,"Calder Bay, AK",1,56.0,N,10.0,18.0,56.17166667,133.0,W,29.0,35.0,-133.49305556,6/1/1993 12:00:00 AM,,0,1
1552401,15524,UXJ,Madison,"Richmond, KY",52,United States,US,Kentucky,KY,21.0,35524,"Richmond, KY",52,37.0,N,37.0,53.0,37.63138889,84.0,W,19.0,57.0,-84.3325,6/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1552501,15525,UXK,Petaluma Municipal,"Petaluma, CA",91,United States,US,California,CA,6.0,35525,"Petaluma, CA",91,38.0,N,15.0,28.0,38.25777778,122.0,W,36.0,19.0,-122.60527778,6/1/1993 12:00:00 AM,,0,1
1552601,15526,UXL,Chariot Airport,"Chariot, AK",1,United States,US,Alaska,AK,2.0,35526,"Chariot, AK",1,68.0,N,5.0,50.0,68.09722222,165.0,W,45.0,50.0,-165.76388889,6/1/1993 12:00:00 AM,,0,1
1552701,15527,UXM,47-Mile Mine Airport,"47-Mile Mine, AK",1,United States,US,Alaska,AK,2.0,35527,"47-Mile Mine, AK",1,61.0,N,2.0,40.0,61.04444444,158.0,W,8.0,43.0,-158.14527778,6/1/1993 12:00:00 AM,11/30/2002 12:00:00 AM,0,0
1552801,15528,UXN,Big Sandy Regional,"Prestonsburg, KY",52,United States,US,Kentucky,KY,21.0,35528,"Prestonsburg, KY",52,37.0,N,45.0,4.0,37.75111111,82.0,W,38.0,13.0,-82.63694444,6/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1552901,15529,UXO,Fitchburg Municipal,"Fitchburg, MA",13,United States,US,Massachusetts,MA,25.0,35529,"Fitchburg, MA",13,42.0,N,33.0,15.0,42.55416667,71.0,W,45.0,32.0,-71.75888889,1/1/1950 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
1553001,15530,UXP,Stennis International,"Bay St. Louis, MS",53,United States,US,Mississippi,MS,28.0,35530,"Bay St. Louis, MS",53,30.0,N,22.0,4.0,30.36777778,89.0,W,27.0,16.0,-89.45444444,12/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1553201,15532,UXR,Monument Valley Airport,"Monument Valley, UT",87,United States,US,Utah,UT,49.0,35532,"Monument Valley, UT",87,37.0,N,0.0,56.0,37.01555556,110.0,W,11.0,57.0,-110.19916667,12/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1553301,15533,UXS,Cimarron Municipal,"Cimarron, KS",62,United States,US,Kansas,KS,20.0,35533,"Cimarron, KS",62,37.0,N,49.0,50.0,37.83055556,100.0,W,21.0,1.0,-100.35027778,12/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1553401,15534,UXT,Lorain Cnty Regional,"Lorain/Elyria, OH",44,United States,US,Ohio,OH,39.0,35534,"Lorain/Elyria, OH",44,41.0,N,20.0,39.0,41.34416667,82.0,W,10.0,39.0,-82.1775,3/1/1993 12:00:00 AM,12/31/2007 12:00:00 AM,0,0
1553402,15534,LPR,Lorain County Regional,"Lorain/Elyria, OH",44,United States,US,Ohio,OH,39.0,35534,"Lorain/Elyria, OH",44,41.0,N,20.0,39.0,41.34416667,82.0,W,10.0,40.0,-82.17777778,1/1/2008 12:00:00 AM,,0,1
1553501,15535,UXU,Cheboygan City/County,"Cheboygan, MI",43,United States,US,Michigan,MI,26.0,35535,"Cheboygan, MI",43,45.0,N,39.0,15.0,45.65416667,84.0,W,31.0,6.0,-84.51833333,9/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1553601,15536,UXV,Enterprise Municipal,"Enterprise, OR",92,United States,US,Oregon,OR,41.0,35536,"Enterprise, OR",92,45.0,N,25.0,29.0,45.42472222,117.0,W,15.0,54.0,-117.265,9/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1553801,15538,UXX,Hot Springs Airport,"Hot Springs, MT",84,United States,US,Montana,MT,30.0,35538,"Hot Springs, MT",84,47.0,N,36.0,45.0,47.6125,114.0,W,36.0,48.0,-114.61333333,12/1/1993 12:00:00 AM,,0,1
1553901,15539,UXY,Circle Town County,"Circle, MT",84,United States,US,Montana,MT,30.0,35539,"Circle, MT",84,47.0,N,25.0,0.0,47.41666667,105.0,W,33.0,2.0,-105.55055556,12/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1554001,15540,UXZ,Garrison Municipal,"Garrison, ND",66,United States,US,North Dakota,ND,38.0,35540,"Garrison, ND",66,47.0,N,39.0,22.0,47.65611111,101.0,W,26.0,12.0,-101.43666667,3/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1554501,15545,VA1,Emporia Greensville Regional,"Emporia, VA",38,United States,US,Virginia,VA,51.0,35545,"Emporia, VA",38,36.0,N,41.0,13.0,36.68694444,77.0,W,28.0,58.0,-77.48277778,1/1/2003 12:00:00 AM,,0,1
1554601,15546,VA2,Chesapeake Regional,"Chesapeake, VA",38,United States,US,Virginia,VA,51.0,35546,"Chesapeake, VA",38,36.0,N,39.0,56.0,36.66555556,76.0,W,19.0,14.0,-76.32055556,7/1/2003 12:00:00 AM,,0,1
1554701,15547,VA3,Mountain Empire,"Marion/Wytheville, VA",38,United States,US,Virginia,VA,51.0,35547,"Marion/Wytheville, VA",38,36.0,N,53.0,41.0,36.89472222,81.0,W,20.0,59.0,-81.34972222,4/1/2004 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1554801,15548,VA4,Leesburg Executive,"Leesburg, VA",38,United States,US,Virginia,VA,51.0,35548,"Leesburg, VA",38,39.0,N,4.0,41.0,39.07805556,77.0,W,33.0,27.0,-77.5575,10/1/2006 12:00:00 AM,,0,1
1555001,15550,VAD,Moody AFB,"Valdosta, GA",34,United States,US,Georgia,GA,13.0,35550,"Valdosta, GA",34,30.0,N,58.0,6.0,30.96833333,83.0,W,11.0,35.0,-83.19305556,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1555401,15554,VAK,Chevak Airport,"Chevak, AK",1,United States,US,Alaska,AK,2.0,35554,"Chevak, AK",1,61.0,N,32.0,1.0,61.53361111,165.0,W,35.0,2.0,-165.58388889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1556101,15561,VBG,Vandenberg AFB,"Lompoc, CA",91,United States,US,California,CA,6.0,33049,"Lompoc, CA",91,34.0,N,43.0,47.0,34.72972222,120.0,W,34.0,33.0,-120.57583333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1556501,15565,VCB,View Cove Airport,"View Cove, AK",1,United States,US,Alaska,AK,2.0,35565,"View Cove, AK",1,55.0,N,4.0,0.0,55.06666667,133.0,W,1.0,0.0,-133.01666667,9/1/1989 12:00:00 AM,,0,1
1556901,15569,VCT,Victoria County Foster,"Victoria, TX",74,United States,US,Texas,TX,48.0,35569,"Victoria, TX",74,28.0,N,51.0,4.0,28.85111111,96.0,W,54.0,52.0,-96.91444444,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1557001,15570,VCV,Southern California Logistics,"Victorville, CA",91,United States,US,California,CA,6.0,35570,"Victorville, CA",91,34.0,N,35.0,51.0,34.5975,117.0,W,22.0,59.0,-117.38305556,1/1/1950 12:00:00 AM,4/30/2023 12:00:00 AM,0,0
1557401,15574,VDI,Vidalia Regional,"Vidalia, GA",34,United States,US,Georgia,GA,13.0,35574,"Vidalia, GA",34,32.0,N,11.0,33.0,32.1925,82.0,W,22.0,26.0,-82.37388889,3/1/1977 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1557901,15579,VDZ,Valdez Pioneer Field,"Valdez, AK",1,United States,US,Alaska,AK,2.0,35579,"Valdez, AK",1,61.0,N,7.0,57.0,61.1325,146.0,W,14.0,20.0,-146.23888889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1558101,15581,VEE,Venetie Airport,"Venetie, AK",1,United States,US,Alaska,AK,2.0,35581,"Venetie, AK",1,67.0,N,1.0,23.0,67.02305556,146.0,W,24.0,40.0,-146.41111111,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1558201,15582,VEL,Vernal Regional,"Vernal, UT",87,United States,US,Utah,UT,49.0,35582,"Vernal, UT",87,40.0,N,26.0,20.0,40.43888889,109.0,W,30.0,37.0,-109.51027778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1558901,15589,VGT,North Air Terminal,"Las Vegas, NV",85,United States,US,Nevada,NV,32.0,32211,"Las Vegas, NV",85,36.0,N,12.0,45.0,36.2125,115.0,W,11.0,49.0,-115.19694444,9/1/1980 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1559701,15597,VIH,Rolla National,"Vichy, MO",64,United States,US,Missouri,MO,29.0,35597,"Vichy, MO",64,38.0,N,7.0,40.0,38.12777778,91.0,W,46.0,10.0,-91.76944444,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1559901,15599,VIK,Kavik River Airport,"Kavik River, AK",1,United States,US,Alaska,AK,2.0,35599,"Kavik River, AK",1,69.0,N,40.0,38.0,69.67722222,146.0,W,53.0,57.0,-146.89916667,1/1/1950 12:00:00 AM,,0,1
1560101,15601,VIS,Visalia Municipal,"Visalia, CA",91,United States,US,California,CA,6.0,35601,"Visalia, CA",91,36.0,N,19.0,10.0,36.31944444,119.0,W,23.0,38.0,-119.39388889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1560501,15605,VKS,Vicksburg Municipal,"Vicksburg, MS",53,United States,US,Mississippi,MS,28.0,35605,"Vicksburg, MS",53,32.0,N,14.0,20.0,32.23888889,90.0,W,55.0,39.0,-90.9275,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1560701,15607,VLD,Valdosta Regional,"Valdosta, GA",34,United States,US,Georgia,GA,13.0,35550,"Valdosta, GA",34,30.0,N,46.0,56.0,30.78222222,83.0,W,16.0,37.0,-83.27694444,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1561501,15615,VNC,Venice Municipal,"Venice, FL",33,United States,US,Florida,FL,12.0,35615,"Venice, FL",33,27.0,N,4.0,20.0,27.07222222,82.0,W,26.0,26.0,-82.44055556,3/1/1977 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1561801,15618,VNY,Van Nuys Airport,"Van Nuys, CA",91,United States,US,California,CA,6.0,32575,"Los Angeles, CA (Metropolitan Area)",91,34.0,N,12.0,35.0,34.20972222,118.0,W,29.0,24.0,-118.49,1/1/1950 12:00:00 AM,,0,1
1562001,15620,VOK,Volk Field,"Camp Douglas, WI",45,United States,US,Wisconsin,WI,55.0,35620,"Camp Douglas, WI",45,43.0,N,56.0,18.0,43.93833333,90.0,W,16.0,6.0,-90.26833333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1562201,15622,VPC,Cartersville Airport,"Cartersville, GA",34,United States,US,Georgia,GA,13.0,35622,"Cartersville, GA",34,34.0,N,7.0,23.0,34.12305556,84.0,W,50.0,55.0,-84.84861111,1/1/2002 12:00:00 AM,11/30/2018 12:00:00 AM,0,0
1562202,15622,GA9,Cartersville Airport,"Cartersville, GA",34,United States,US,Georgia,GA,13.0,35622,"Cartersville, GA",34,34.0,N,7.0,23.0,34.12305556,84.0,W,50.0,55.0,-84.84861111,12/1/2018 12:00:00 AM,,0,1
1562401,15624,VPS,Northwest Florida Regional,"Valparaiso, FL",33,United States,US,Florida,FL,12.0,31504,"Valparaiso, FL",33,30.0,N,29.0,0.0,30.48333333,86.0,W,31.0,31.0,-86.52527778,1/1/1950 12:00:00 AM,8/31/2015 12:00:00 AM,0,0
1562501,15625,VPZ,Porter County Municipal,"Valparaiso, IN",42,United States,US,Indiana,IN,18.0,35625,"Valparaiso, IN",42,41.0,N,27.0,9.0,41.4525,87.0,W,0.0,19.0,-87.00527778,1/1/1950 12:00:00 AM,3/31/2011 12:00:00 AM,0,0
1562602,15626,VQS,Antonio Rivera Rodriguez,"Vieques, PR",3,United States,US,Puerto Rico,PR,72.0,35626,"Vieques, PR",3,18.0,N,8.0,0.0,18.13333333,65.0,W,29.0,26.0,-65.49055556,1/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1562801,15628,VRB,Vero Beach Municipal,"Vero Beach, FL",33,United States,US,Florida,FL,12.0,35628,"Vero Beach, FL",33,27.0,N,39.0,9.0,27.6525,80.0,W,24.0,49.0,-80.41361111,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1563401,15634,VSF,Hartness State,"Springfield, VT",16,United States,US,Vermont,VT,50.0,35634,"Springfield, VT",16,43.0,N,20.0,37.0,43.34361111,72.0,W,31.0,2.0,-72.51722222,1/1/1950 12:00:00 AM,,0,1
1563701,15637,VTN,Miller Field,"Valentine, NE",65,United States,US,Nebraska,NE,31.0,35637,"Valentine, NE",65,42.0,N,51.0,25.0,42.85694444,100.0,W,32.0,50.0,-100.54722222,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1563901,15639,VUJ,Stanly County,"Albemarle, NC",36,United States,US,North Carolina,NC,37.0,35639,"Albemarle, NC",36,35.0,N,25.0,0.0,35.41666667,80.0,W,9.0,3.0,-80.15083333,1/1/2007 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
1564001,15640,VUO,Pearson Field,"Vancouver, WA",93,United States,US,Washington,WA,53.0,35640,"Vancouver, WA",93,45.0,N,37.0,13.0,45.62027778,122.0,W,39.0,23.0,-122.65638889,4/1/2009 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1564601,15646,VWA,Headland Municipal,"Headland, AL",51,United States,US,Alabama,AL,1.0,35646,"Headland, AL",51,31.0,N,21.0,54.0,31.365,85.0,W,18.0,35.0,-85.30972222,9/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1564701,15647,VWB,Myrtle Creek Municipal,"Myrtle Creek, OR",92,United States,US,Oregon,OR,41.0,35647,"Myrtle Creek, OR",92,42.0,N,59.0,54.0,42.99833333,123.0,W,18.0,34.0,-123.30944444,9/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1564801,15648,VWC,Sumner County Regional,"Gallatin, TN",54,United States,US,Tennessee,TN,47.0,35648,"Gallatin, TN",54,36.0,N,22.0,37.0,36.37694444,86.0,W,24.0,31.0,-86.40861111,1/1/1950 12:00:00 AM,3/31/2015 12:00:00 AM,0,0
1564901,15649,VWD,Hanford Municipal,"Hanford, CA",91,United States,US,California,CA,6.0,35649,"Hanford, CA",91,36.0,N,19.0,8.0,36.31888889,119.0,W,37.0,47.0,-119.62972222,9/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1565001,15650,VWE,Chelan Municipal,"Chelan, WA",93,United States,US,Washington,WA,53.0,35650,"Chelan, WA",93,47.0,N,51.0,57.0,47.86583333,119.0,W,56.0,34.0,-119.94277778,9/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1565101,15651,VWF,Custer County,"Custer, SD",67,United States,US,South Dakota,SD,46.0,35651,"Custer, SD",67,43.0,N,44.0,0.0,43.73333333,103.0,W,37.0,4.0,-103.61777778,9/1/1992 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
1565201,15652,VWG,Tillamook,"Garibaldi, OR",92,United States,US,Oregon,OR,41.0,35652,"Garibaldi, OR",92,45.0,N,25.0,7.0,45.41861111,123.0,W,48.0,49.0,-123.81361111,9/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1565301,15653,VWH,Odessa Schlemeyer Field,"Midland/Odessa, TX",74,United States,US,Texas,TX,48.0,33158,"Midland/Odessa, TX",74,31.0,N,55.0,15.0,31.92083333,102.0,W,23.0,14.0,-102.38722222,3/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1565401,15654,VWI,California City Municipal,"California City, CA",91,United States,US,California,CA,6.0,35654,"California City, CA",91,35.0,N,9.0,7.0,35.15194444,118.0,W,0.0,50.0,-118.01388889,3/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1565501,15655,VWJ,McNeil,"Cameron, SC",37,United States,US,South Carolina,SC,45.0,35655,"Cameron, SC",37,33.0,N,33.0,26.0,33.55722222,80.0,W,38.0,54.0,-80.64833333,3/1/1993 12:00:00 AM,7/31/2017 12:00:00 AM,0,0
1565601,15656,VWK,Saratoga County,"Saratoga Springs, NY",22,United States,US,New York,NY,36.0,35656,"Saratoga Springs, NY",22,43.0,N,3.0,3.0,43.05083333,73.0,W,51.0,40.0,-73.86111111,3/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1565701,15657,VWL,Nary National Shefland Field,"Bemidji, MN",63,United States,US,Minnesota,MN,27.0,30631,"Bemidji, MN",63,47.0,N,22.0,34.0,47.37611111,94.0,W,47.0,53.0,-94.79805556,3/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1565801,15658,VWM,Weed Airport,"Weed, CA",91,United States,US,California,CA,6.0,35658,"Weed, CA",91,41.0,N,28.0,29.0,41.47472222,122.0,W,27.0,11.0,-122.45305556,3/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1565901,15659,VWN,Avi Suquilla,"Parker, AZ",81,United States,US,Arizona,AZ,4.0,35659,"Parker, AZ",81,34.0,N,9.0,2.0,34.15055556,114.0,W,16.0,17.0,-114.27138889,3/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1566001,15660,VWO,Arlington Municipal,"Arlington, WA",93,United States,US,Washington,WA,53.0,35660,"Arlington, WA",93,48.0,N,9.0,39.0,48.16083333,122.0,W,9.0,32.0,-122.15888889,3/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1566101,15661,VWP,Bernard Usfs,"Bernard, ID",83,United States,US,Idaho,ID,16.0,35661,"Bernard, ID",83,44.0,N,58.0,47.0,44.97972222,114.0,W,44.0,5.0,-114.73472222,3/1/1993 12:00:00 AM,,0,1
1566201,15662,VWQ,Kingdon Airpark,"Lodi, CA",91,United States,US,California,CA,6.0,35662,"Lodi, CA",91,38.0,N,5.0,30.0,38.09166667,121.0,W,21.0,34.0,-121.35944444,3/1/1993 12:00:00 AM,6/30/2025 12:00:00 AM,0,0
1566301,15663,VWR,Independence Airport,"Independence, CA",91,United States,US,California,CA,6.0,35663,"Independence, CA",91,36.0,N,48.0,50.0,36.81388889,118.0,W,12.0,18.0,-118.205,3/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1566401,15664,VWS,Colonel James Jabara,"Wichita, KS",62,United States,US,Kansas,KS,20.0,30928,"Wichita, KS",62,37.0,N,44.0,51.0,37.7475,97.0,W,13.0,16.0,-97.22111111,3/1/1993 12:00:00 AM,,0,1
1566501,15665,VWT,Souther Field,"Americus, GA",34,United States,US,Georgia,GA,13.0,35665,"Americus, GA",34,32.0,N,6.0,42.0,32.11166667,84.0,W,11.0,18.0,-84.18833333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1566801,15668,VWW,Deer Lodge-City-County,"Deer Lodge, MT",84,United States,US,Montana,MT,30.0,35668,"Deer Lodge, MT",84,46.0,N,23.0,20.0,46.38888889,112.0,W,46.0,1.0,-112.76694444,3/1/1993 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1566901,15669,VWX,Hondo Municipal,"Hondo, TX",74,United States,US,Texas,TX,48.0,35669,"Hondo, TX",74,29.0,N,21.0,35.0,29.35972222,99.0,W,10.0,36.0,-99.17666667,12/1/1991 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1567101,15671,VWZ,Granite Creek Mine Airport,"Granite Creek Mine, AK",1,United States,US,Alaska,AK,2.0,35671,"Granite Creek Mine, AK",1,62.0,N,21.0,47.0,62.36305556,156.0,W,58.0,27.0,-156.97416667,3/1/1993 12:00:00 AM,,0,1
1567501,15675,VYS,Illinois Valley Regional,"Peru, IL",41,United States,US,Illinois,IL,17.0,35675,"Peru, IL",41,41.0,N,21.0,7.0,41.35194444,89.0,W,9.0,11.0,-89.15305556,12/1/1989 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
1567601,15676,VZA,Marvel Creek Mine Airport,"Marvel Creek Mine, AK",1,United States,US,Alaska,AK,2.0,35676,"Marvel Creek Mine, AK",1,60.0,N,54.0,22.0,60.90611111,159.0,W,38.0,21.0,-159.63916667,3/1/1992 12:00:00 AM,,0,1
1567701,15677,VZB,Mitrofania Airport,"Mitrofania, AK",1,United States,US,Alaska,AK,2.0,35677,"Mitrofania, AK",1,56.0,N,0.0,6.0,56.00166667,158.0,W,50.0,0.0,-158.83333333,6/1/1992 12:00:00 AM,,0,1
1567801,15678,VZC,Mush Bay Airport,"Mush Bay, AK",1,United States,US,Alaska,AK,2.0,35678,"Mush Bay, AK",1,57.0,N,42.0,0.0,57.7,153.0,W,28.0,24.0,-153.47333333,6/1/1992 12:00:00 AM,,0,1
1567901,15679,VZD,Campbell Lagoon Airport,"Campbell Lagoon, AK",1,United States,US,Alaska,AK,2.0,35679,"Campbell Lagoon, AK",1,57.0,N,51.0,20.0,57.85555556,153.0,W,38.0,0.0,-153.63333333,6/1/1992 12:00:00 AM,,0,1
1568001,15680,VZE,Frazer Lake Airport,"Frazer Lake, AK",1,United States,US,Alaska,AK,2.0,35680,"Frazer Lake, AK",1,57.0,N,12.0,30.0,57.20833333,154.0,W,5.0,10.0,-154.08611111,6/1/1992 12:00:00 AM,,0,1
1568101,15681,VZF,Afognak Straits Airport,"Afognak Straits, AK",1,United States,US,Alaska,AK,2.0,35681,"Afognak Straits, AK",1,58.0,N,0.0,0.0,58.0,152.0,W,49.0,0.0,-152.81666667,6/1/1992 12:00:00 AM,,0,1
1568201,15682,VZG,Moffet Bay Airport,"Moffet Bay, AK",1,United States,US,Alaska,AK,2.0,35682,"Moffet Bay, AK",1,55.0,N,25.0,42.0,55.42833333,162.0,W,37.0,48.0,-162.63,6/1/1992 12:00:00 AM,,0,1
1568301,15683,VZH,Mineola Wisener Field,"Mineola, TX",74,United States,US,Texas,TX,48.0,35683,"Mineola, TX",74,32.0,N,40.0,36.0,32.67666667,95.0,W,30.0,38.0,-95.51055556,6/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1568501,15685,VZJ,Payette Municipal,"Payette, ID",83,United States,US,Idaho,ID,16.0,35685,"Payette, ID",83,44.0,N,5.0,30.0,44.09166667,116.0,W,54.0,0.0,-116.9,3/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1568701,15687,VZL,Los Alamitos AAF,"Los Alamitos, CA",91,United States,US,California,CA,6.0,35687,"Los Alamitos, CA",91,33.0,N,47.0,24.0,33.79,118.0,W,3.0,7.0,-118.05194444,9/1/2002 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1568801,15688,VZM,Jensens Strip Airport,"Jensens Strip, AK",1,United States,US,Alaska,AK,2.0,35688,"Jensens Strip, AK",1,57.0,N,57.0,0.0,57.95,157.0,W,3.0,0.0,-157.05,6/1/1992 12:00:00 AM,,0,1
1568901,15689,VZN,Wildman Creek Airport,"Wildman Creek, AK",1,United States,US,Alaska,AK,2.0,35689,"Wildman Creek, AK",1,56.0,N,15.0,0.0,56.25,159.0,W,55.0,0.0,-159.91666667,6/1/1992 12:00:00 AM,,0,1
1569001,15690,VZO,Stepovak Airport,"Stepovak, AK",1,United States,US,Alaska,AK,2.0,35690,"Stepovak, AK",1,55.0,N,50.0,0.0,55.83333333,159.0,W,52.0,0.0,-159.86666667,6/1/1992 12:00:00 AM,,0,1
